schedule,entry_order,operator_id,layer_index,operator_type,operator_name,candidate_id,ckks_param_id,scale_id,level_budget,bootstrap_policy,layout_id,cost_source,latency_ms,rotations,ct_ct_mults,ct_pt_mults,rescale_count,relin_count,depth,bootstrap_count,memory_mb,level_cost,weighted_cost
uniform_high,12,distilbert_sst2.layer3.gelu.ffn_activation,3,gelu,ffn_activation,gelu.exact.high.v1,seal_profiled_bootstrap,scale_2_40,6,bootstrap_before,ckks_profiled,profile,7.98,0,6,7,5,0,5,0,0.0,5,24.53
uniform_high,13,distilbert_sst2.layer3.softmax.attention_softmax,3,softmax,attention_softmax,softmax.exact.high.v1,seal_profiled_bootstrap,scale_2_40,6,bootstrap_before,ckks_profiled,profile,9.12,3,4,4,4,0,4,0,0.0,4,21.47
uniform_high,14,distilbert_sst2.layer3.layernorm.attention_layernorm,3,layernorm,attention_layernorm,layernorm.exact.high.v1,seal_profiled_bootstrap,scale_2_40,6,bootstrap_before,ckks_profiled,profile,9.69,2,6,7,6,0,6,0,0.0,6,28.240000000000002
uniform_high,15,distilbert_sst2.layer3.layernorm.ffn_layernorm,3,layernorm,ffn_layernorm,layernorm.exact.high.v1,seal_profiled_bootstrap,scale_2_40,6,bootstrap_before,ckks_profiled,profile,9.69,2,6,7,6,0,6,0,0.0,6,28.240000000000002
uniform_high,16,distilbert_sst2.layer4.gelu.ffn_activation,4,gelu,ffn_activation,gelu.exact.high.v1,seal_profiled_bootstrap,scale_2_40,6,bootstrap_before,ckks_profiled,profile,7.98,0,6,7,5,0,5,0,0.0,5,24.53
uniform_high,17,distilbert_sst2.layer4.softmax.attention_softmax,4,softmax,attention_softmax,softmax.exact.high.v1,seal_profiled_bootstrap,scale_2_40,6,bootstrap_before,ckks_profiled,profile,9.12,3,4,4,4,0,4,0,0.0,4,21.47
uniform_high,18,distilbert_sst2.layer4.layernorm.attention_layernorm,4,layernorm,attention_layernorm,layernorm.exact.high.v1,seal_profiled_bootstrap,scale_2_40,6,bootstrap_before,ckks_profiled,profile,9.69,2,6,7,6,0,6,0,0.0,6,28.240000000000002
uniform_high,19,distilbert_sst2.layer4.layernorm.ffn_layernorm,4,layernorm,ffn_layernorm,layernorm.exact.high.v1,seal_profiled_bootstrap,scale_2_40,6,bootstrap_before,ckks_profiled,profile,9.69,2,6,7,6,0,6,0,0.0,6,28.240000000000002
uniform_high,20,distilbert_sst2.layer5.gelu.ffn_activation,5,gelu,ffn_activation,gelu.exact.high.v1,seal_profiled_bootstrap,scale_2_40,6,bootstrap_before,ckks_profiled,profile,7.98,0,6,7,5,0,5,0,0.0,5,24.53
uniform_high,21,distilbert_sst2.layer5.softmax.attention_softmax,5,softmax,attention_softmax,softmax.exact.high.v1,seal_profiled_bootstrap,scale_2_40,6,bootstrap_before,ckks_profiled,profile,9.12,3,4,4,4,0,4,0,0.0,4,21.47
uniform_high,22,distilbert_sst2.layer5.layernorm.attention_layernorm,5,layernorm,attention_layernorm,layernorm.exact.high.v1,seal_profiled_bootstrap,scale_2_40,6,bootstrap_before,ckks_profiled,profile,9.69,2,6,7,6,0,6,0,0.0,6,28.240000000000002
uniform_high,23,distilbert_sst2.layer5.layernorm.ffn_layernorm,5,layernorm,ffn_layernorm,layernorm.exact.high.v1,seal_profiled_bootstrap,scale_2_40,6,bootstrap_before,ckks_profiled,profile,9.69,2,6,7,6,0,6,0,0.0,6,28.240000000000002
